Artist,Song Title,Tempo,Loudness,Energy,Genre,verse,chorus
Phil Ochs,I Ain't Marching Anymore,131.10399999999998,-6.517,0.4920000000000001,17,   Oh I marched to the battle of New Orleans At the end of the early British war The young land started growing The young blood started flowing But I ain't marching anymore,  For I've killed my share of Indians In a thousand different fights I was there at the Little Big Horn I heard many men lying I saw many more dying But I ain't marching anymore   For I stole California from the Mexican land Fought in the bloody Civil War Yes I even killed my brothers And so many others But I ain't marching anymore  For I marched to the battles of the German trench In a war that was bound to end all wars Oh I must have killed a million men And now they want me back again But I ain't marching anymore     It's always the old to lead us to the war It's always the young to fall Now look at all we've won with the saber and the gun Tell me is it worth it all   For I flew the final mission in the Japanese sky Set off the mighty mushroom roar When I saw the cities burning I knew that I was learning That I ain't marching anymore
Phil Ochs,Tape From California,134.208,-10.705,0.47,17,Who's that coming down the road A sailor from the sea He looks a lot like me I'd know him anywhere had to stare  Feathers at his fingertips A halo 'round his spine He must have lost his mind He should be put away right away In the corner of the night He handed me his waterpipe His eyes were searching deep inside my head  New York city has exploded and it's crashed upon my head I dove beneath the bed Fighting biting nails turning pale The landlord's at my window And the burglar's at my door I can't take it anymore I guess I'll have to fly it's worth a try Someone's banging on the wall But there's no party to recall The singer of the shadows of his soul So he's been told Sorry I can't stop and talk now I'm in kind of a hurry anyhow But I'll send you a tape from California   The draft board is debating if they'd like to take my life I'd sooner take a wife and have raise a child or two Wouldn't you? Peace has turned to poison The flag has blown a fuse Even courage is confused And now all the brave are in the grave Century is bending(?) Have a very happy ending To the victor go the ashes of the spoil Seeds in the soil Sorry I can't stop and talk now I'm in kind of a hurry anyhow But I'll send you a tape from California  So who's that coming down the road A sailor from the sea He looks a lot like me I'd know him anywhere Had to stare A fire around his fingertips A song around his spine He must have found his mind He should be put away Anyway Surrounded by the slaughter Now I'm boarding(?) at the border When the echoes of my ecstasy appear Wish I was here Sorry I can't stop and talk now I'm in kind of a hurry anyhow But I'll send you a tape from California,Here's what he said Sorry I can't stop and talk now I'm in kind of a hurry anyhow But I'll send you a tape from California  From the mirror of my mantle to the velvet on my bed Trapped upon a stolen stage a Barrymore at best(?) My rhymes are all repeating ballads growing blind Words have turned to water the women turned to wine  The flower-power fuller brush man Is farming out his friends I stabbed him with my stem And then I tapped his toes with my rose He crawled around inside himself Now he's crawling after me Dropping acid in my tea He wants to save his soul Rock and roll One of us must understand It's not the drug that makes the man Then a poster of a movie star walked by He must have been high Sorry I can't stop and talk now I'm in kind of a hurry anyhow But I'll send you a tape from California   Half the world is crazy and the other half is scared Maddonas do the minuet for the naked millionaires The anarchists are rising while we're racing for the moon It doesn't take a seer to see that the scene is coming soon
Phil Ochs,The Pleasures of the Harbor,199.366,-11.97,0.54,17,And the ship sets the sail They've lived the tale To carry to the shore Straining at the oars Or staring from the rail  And the sea bids farewell She waves in swells And sends them on their way Time has been her pay And time will have to tell  And the anchor hits the sand The hungry hands Have tied them to the port The hour will be short For leisure on the land  And the girls scent the air They seem so fair With paint on their face Soft is their embrace To lead them up the stairs   In the room dark and dim Touch of skin He asks her of her name She answers with no shame And not a sense of sin  'Til the fingers draw the blinds Sip of wine The cigarette of doubt The candle is blown out The darkness is so kind  And the shadows frame the light Same old sight Thrill has blown away Now all alone they lay Two strangers in the night  Till his heart skips a beat He's on his feet To shipmates he must join She's counting up the coins He's swallowed by the street  In the bar hangs a cloud The whiskey's loud There's laughter in their eyes The lonely in disguise Are clinging to the crowd  And the bottle fills the glass The haze is fast He's trembling for the taste Of passion gone to waste In memories of the past, Oh soon your Sailing will be over Come and take The pleasures of the harbour  Soon your Sailing will be over Come and take The pleasures of the harbor  Oh soon your Sailing will be over Come and take The pleasures of the harbour  Oh soon your Sailing will be over Come and take The pleasures of the harbour  Oh soon your Sailing will be over Come and take The pleasures of the harbor  In the alley red with rain Cry of pain For love was but a smile Teasing all the while Now dancing down the drain  'Til the boys reach the dock They gently mock And lift him on their backs Lay him on his rack And leave beneath the light  Oh soon your Sailing will be over Come and take The pleasures of the harbor And the ship sets the sail They've lived the tale To carry from the shore Straining at the oars Or staring from the rail  And the sea bids farewell She waves in swells And sends them on their way Time has been her pay And time will have to tell  Oh soon your Sailing will be over Come and take The pleasures of the harbor
Reagan Youth,(Are You) Happy,165.06599999999997,-16.45,0.586,18,   Nervous twitching anxious bitching Is something disturbing you? Nervous laughter - what ya after? Ha ha the joke's on you!    Ha ha ha... you're soooo cool Ha ha ha... but the joke's on you!  Ha ha honey ain't it funny How some people are such hapless fools Ha ha honey ain't it funny The punch line is the joke is you! ...ha ha ha,  Are you really happy? Are you happy? Pompous bragging neurotic nagging Expose your insecurities Aggravated irritated You're the perfect picture of misery  Are you really happy? Huh? ...You're not happy?
Reagan Youth,Anytown,99.969,-13.951,0.733,18,"At 6 the milkman comes around Another day in anytown I wake up with a frown Another day in anytown    Run spot run Run spot run  I called up Sally Dick and Mark We took my dog spot to the park We watched him run and heard him bark Then spot ran way into the dark    I had to go and tell my dad I said ""Anytown just makes me sad"" He said ""Son thats pretty bad"" He said ""I must be going mad""",  Run spot run Run spot run   Run spot run Run spot run
Reagan Youth,Degenerated,202.696,-15.748,0.583,18,   Johnny wastes his days eatin' 'ludes He's a teenage vegetable Getting high proves that he's cool Johnny hates to think he's ignorant He's a mindless brainwashed pig Ring a bell you start to drool,  What's Johnny doin' out on Tuesday night When Johnny can't read and Johnny can't write Johnny just don't understand Johnny don't care about this world As long as he can fuck his girl And prove that he's a man
Reagan Youth,Go Nowhere,153.588,-15.215,0.545,18,Living your life on the conveyor belt No time to think so your brain just melts No destination you're lost inside Standing still deaf dumb and blind! Go!...    A whole generation of gonowheres The living dead in 3-D life A whole generation of stagnant lives Standing still deaf dumb and blind,"You're a go nowhere! And you don't care! You're a go nowhere! You're not even there!  You're a go nowhere! And you don't care! You're a go nowhere! You're fucking lost! 
In Dog We Trust, In dog we trust In dog we trust In dog we trust In dog we trust In dog we trust In God you trust In God you trust In God you lust God damn you God damn me God damn who?"
Reagan Youth,In Dog We Trust,190.118,-17.018,0.529,18,   Inquisition says we'll burn in hell Damnation for the infidel Gonna start and spread some heresy? Ya' gotta expect a certain misery They're gonna make it really interesting They're gonna go and teach democracy Whatever God that could exterminate Whatever God that can't tolerate,  In dog we trust In dog we trust In dog we trust In dog we trust In dog we trust In God you trust In God you trust In God you lust
Reagan Youth,New Aryans,101.34,-15.774,0.695,18,   Be proud that you're a white american Blond hair bule eyes - a fine new aryan? Supremacy's the white man's burden?,  A final solution for all new aryans... Death to the nazis and the ku klux klan! Anarchy in the fatherland!  Anarchy for all new aryans No master race is gonna rule my land!
Reagan Youth,No Class,206.195,-14.174,0.6559999999999999,18,   The old bat say i have no manners Pardon me my manner is my own I might not climb the social ladder But I can climb the schoolyard fence    The old timer tries to socialize me And keep me neatly in my place Excuse me I'm not a category And cheap profession is not my taste    And at times i might be gentle Don't mean that I'm a gentleman I ain't no conformist mark I am simply what I am!,  Got no class I say got no class I say got no class I'm just my fuckin' self   Got no class I say got no class I say got no class I'm just my fuckin' self   Got no class I say got no class I say got no class...
Reagan Youth,Reagan Youth,153.588,-15.215,0.545,18,   We are the sons of Reagan ...Heil! Gonna kill us some pagans ...Heil! The right's your sacred mission Start an inquisition Gonna purge the heathen minds!    We are the sons of Reagan ...Heil! We are the godforsaken ...Heil! The right is our religion We'll watch television Tons of fun and brainwashed slime  We are the sons of Reagan ...Heil! We are the unawakened ...Heil! Want another war? Forward to El Salvador! Gonna kill some communists!,  We are Reagan Youth! ...Heil! Heil! Heil! Reagan Youth ...Sieg Heil!   We are Reagan Youth! ...Heil! Heil! Heil! Reagan Youth! ...Sieg Heil!  Don't be fooled!
Reagan Youth,USA,173.206,-5.843,0.945,18,   In U.S. A's for apathy Not bullshit democracy Red white and blue is all you see But does it mean you're really free?  In U.S. A's for anarchy Not bullshit democracy I want total liberty I want peace and anarchy,"They tell us how to act and be Fuck that mental slavery With standards and authority How can you think you're really free? Do what you want be what you be Don't fall for their hypocrisy Open you mind! Wake up and see! True freedom is anarchy!
Angel's Harp, Plucking all day on my angel's harp Plucking all day on my angel's harp Shouting at the rising moon Knowing that I will soon stay At the edge of the plain On the top of the scarp  I'm plucking all day on my angel's harp And when I saw your eyes all brown I pulled them boy and lo I cut you down At the edge of the plain On the top of the scarp This is where we all will fall This is what we shall call kill Plucking all day on our angel's harp A resonator is sounding dark Though you might be walking tall Everybody got a lot to grow Plucking all day on my angel's harp Plucking all day on my angel's harp This is where I'm jumping off This is where I sail aloft"
Sparklehorse,Angel's Harp,136.336,-5.252000000000002,0.69,19,   Pluckin' all day on my angel's harp Pluckin' all day on my angel's harp Shoutin' at the risin' moon Knowin' that I will soon stay At the edge of the plain On the top of the scarp    I'm pluckin' all day on my angel's harp Though you made me a buffoon You did not hear the words that I did croon I'm pluckin' all day on my angel's harp I knew you'd finally come around Won't you please enjoy the sound? I didn't say clap And I didn't stay sharp I'm pluckin' all day on my angel's harp And when I saw your eyes all brown I pulled them boy and lo I cut you down At the edge of the plain On the top of the scarp This is where we all will fall This is what we shall call kill Pluckin' all day on our angel's harp A resonator is soundin' dark Though you might be walkin' tall Everybody got a lot to grow Pluckin' all day on my angel's harp Pluckin' all day on my angel's harp This is where I'm jumpin' off This is where I sail aloft,
Sparklehorse,Daddy's Gone,136.64600000000002,-6.832000000000002,0.728,19,   Bake a cake Bake a cake and set it on a plate Up high where the dogs can't get it So it don't get ate    Close your eyes Close your eyes until your dreams arise Keep 'em tight where the hounds can't get 'em So they don't get ate,  When you lay your head on your pillow I'll be gone I'll be gone Will you breathe your dreams into your pillow like a song I woke up and all my yesterdays were gone
Sparklehorse,Dark Night Of The Soul,146.033,-5.678,0.912,19,   Dark night of the soul Our souls Time slippin' by I call out your pain All alone    Dark night of the soul If you had only liked my face Where are you baby Where are you baby Dark dream world  Shadows have long gone by Dark night of the soul,  Shadows movin' Shadows have long gone by Shadows have long gone by   Shadows movin' Shadows movin' Shadows have long gone by
Sparklehorse,Everytime I'm With You,108.03,-8.019,0.522,19,   Else are we Supposed to do Yeah every time You come by  We get so trashed And stay up all night    And every time I'm with you I'm fucked up And you are too Well what the hell Else are we Supposed to do,  Every time Every time Every time Every time Every time Every time I'm with you I guess it's true   Every time Every time Every time Every time Every time Every time I'm with you I guess it's true   Every time Every time Every time Every time Every time Every time I'm with you I guess it's true
Sparklehorse,Grim Augury,77.967,-7.308,0.616,19,   Both our families after gathering We're cutting a baby out With my grandmother's heirloom antler-handled carving knife They were under her grand chandelier  Where we all together have shared holiday dinner But it was your father that was holding the knife Yeah I begged you not to make me tell ya Yeah I pleaded with you to to leave it alone,  I told ya I told you that you didn't want to know  What went on in my horrible dream I was peering in through the picture window It was a heart-warming tableau Like a Norman Rockwell painting
Sparklehorse,Insane Lullaby,85.021,-4.7860000000000005,0.6709999999999999,19,   One day's flight Take you back in time When I wasn't such a Brand across your breast Strain upon your back When a good life was enough,  Dreams float up From fissures in the floor Adding new dimension Leaving only parts to play Needs are forming again   Dreams float up From fissures in the floor Adding new dimension Leaving only parts to play Needs are forming again
Sparklehorse,Jaykub,118.99,-7.077000000000001,0.659,19,Jaykub It's time for you to wake up And accept your awards  Inside Your tiny little one room Apartment of the poor  Upon the podium You smile and you wave  They all thought that you were dumb But it's you who's on that stage    And never With anyone to talk to But the hero in your head  (The hero)  Upon the podium You're handsome and you're tall  But actually you are Just hardly 5 foot small,  Jaykub You work until the day's done And then you go to bed   Jaykub It's time for you to wake up And accept your awards
Sparklehorse,Just War,98.225,-6.805,0.521,19,   Is this just war? Is this just war? The last survivor crawling through the dust And furthermore Will evolution diminish right in front of us  Late September I heard the siren call a truce But by December My head returned into the noose,  Just war Just war You said it wouldn't hurt Just war Just war   Just war Just war You said it wouldn't hurt Goodbye sleep time Cause surely it's ain't just war  The last survivor crawling through the dust And furthermore Will evolution diminish right in front of us There is just war
Sparklehorse,Little Girl,146.033,-5.678,0.912,19,   You get the point now You pick yourself up off the bar She's on his arm now Does it remind you of the pictures on the wall now? But you was young and I was not even born yet If you think I know a little more than The average person on the streets you are incorrect Because I'm ignorant as shit not here to preach man You know I just wanna have fun go to the beach man That's all I am I'm just a simple guy who talks when You put a microphone in front of him    Running left in a relationship Going in circles and I just can't wait Running left so we can get in shape Get in shape because we can't escape  Running left because I'm running late Ending up in the exact same place Running laps in your relationship Running away from the subtleties of  The world's always amazed at how much cash you made But not at how you made it it's just strange It sounded kind of cool over the phone It killed your neighbors and their dog and crushed their bones,  You tortured little girl Showing them what love is all about Where did all the time go? Everywhere it's gone gone gone   You twisted little girl Showing them what life is all about Where did all the time go? Everywhere it's gone   You tortured little girl Showing them what laughter's all about Where did all the wine go? Every night it's gone
Sparklehorse,Pain,164.067,-4.532,0.978,19,   A massive headache in my aging skull Means I do not feel well    The problem started with my attitude It's all lust direct and crude There are good people in this world of bums But sadly I am not one    Pretty creepy pretty funny I'm a mix of god and monkey,  Pain pain pain Bad brains must always feel pain   Pain pain pain That's why I'll always be in pain  Good karma will not get you anywhere Look at Jesus and his hair
Sparklehorse,Revenge,142.178,-9.84,0.524,19,   Pain I guess it's a matter of sensation But somehow you have a way of avoiding it all In my mind I have shot you and stabbed you through your heart I just didn't understand the ricochet is the second part     Strange it seems like a character mutation Though I have all the means of bringing you fuckers down I can make myself to destroy upon command Somehow forgiveness lets the evil make the laws ,  Cause you can't hide what you intend It glows in the dark Once you start the path of revenge There's no way to stop And the more I try to hurt you the more it hurts me    No you can't hide what you intend It glows in the dark Once we become the thing we dread There's no way to stop And the more I try to hurt you the more it backfires  
Sparklehorse,Star Eyes (I Can't Catch It),125.963,-4.971,0.546,19,   Blue Sky Sun Shine Be Mine Star Eyes    Love Please Come Back Send You Cry Gone    Please Please Sun Shine Be Mine Come Back,  I can't catch it I can't catch it I can't catch it   I can't catch it I can't catch it I can't catch it   I can't catch it I can't catch it I can't catch it I can't catch it I can't catch it
Sparklehorse,The Man Who Played God,70.493,-5.563,0.634,19,   Hammer it until it breaks To every shape that nature makes All things you can see around you You can change them Rearrange them in your mind    The girl becomes a bird on a flower In your state you feel your power All things you can see around you You can change them,  If you love tales of transformation Well then one two three You could be the man who played god   If you love tales of transformation Well then one two three You could be the man who played god
Stone Temple Pilots,Black Heart,125.013,-4.388,0.81,8,   Black heart's coming he s a cold machine Cuts like a knife gentle and clean Face like an angel mind of a killer Nobody else going to love her better     Black heart's kicking like a beating drum Shooting her down the sound of his gun No compassion hard as an assassin Falling deeper still in that reckless fashion ,  (Yeah yeah yeah) Well I don't mind I don't mind (Yeah yeah yeah) Said I don't mind if you don't mind The color is all but faded Out of a dead man's eyes Down to his blackened heart    (Yeah yeah yeah) Well I dont mind I dont mind (Yeah yeah yeah) Said I dont mind if you dont mind The color is all but faded Out of a dead man's eyes Down to his blackened heart    If you don't mind The color is all but faded Out of a dead man's eyes Down to his blackened heart (Yeah yeah yeah) (Yeah yeah yeah)
Stone Temple Pilots,Cry cry,122.956,-3.65,0.6990000000000001,8,   Forgive the promise that is never kept The wasted life that you have left So sell your soul and put it on display Echoing the debts that cant be paid Breathe in let go The undertow Will pull you in and throw you out of time The shadows playing tricks on your broken mind Tears will not cure the pain     Yesterday is lost again Collect the hours suffering in vein So hold on tight watch the embers glow The ashes fly away out of your control Breath in let go The undertow Will pull you in and throw you out of time The shadows playing tricks on your broken mind Tears will not cure the pain  ,  Cry cry cant say no Nothing cures a craving Yeah yeah Cry cry its all a show Just a game youre playing Yeah yeah yeah    Cry cry cant say no Nothing cures a craving Yeah yeah Cry cry its all a show Just a game youre playing Yeah yeah yeah Cry cry cant say no Nothing cures a craving Yeah yeah Cry cry its all a show Just a game youre playing Yeah yeah yeah 
Stone Temple Pilots,Out of time,159.086,-3.3310000000000004,0.951,8,   Longing is the animal inside you when you bleed Suffering is critical in finding what you need Deliverance is evidence theres more than what you say Pain is there the moment that you wake up from your dreams     Loneliness is beautiful it leads you home again Happiness is overrated joy is infinite Liberate the hate you feel before its permanent Smile when it hurts it works like mothers medicine ,  Oh I know you cant tithe Oh when you look inside yourself You've got to cross that line Yeah youre running out of time    Oh I know you cant tithe Oh when you look inside yourself You've got to cross that line Yeah youre running out of time    Yeah you've got to look inside Yeah its time that you decide Yeah you've got to cross that line Yeah you're running out of time
Stone Temple Pilots,Same On The Inside,116.634,-3.705,0.923,8,   Sending out a message to the world But I just can't seem to find the words No one wants to die alone Broken and insane Question every last decision Another empty page     Wanting what I know won't satisfy Just to live this need to live a lie Never meant to run away Jumping out the train My cage was built on good intentions Running every page ,  Do you know the answers? Tell me I find my happy ending When do we start pretending that We're all the same on the inside    Do you know the answers? Tell me I find my happy ending When do we start pretending that We're all the same on the inside   All the same on the inside 
Stone Temple Pilots,Tomorrow,146.632,-4.337,0.871,8,   These endless days are wait for me Tearing my heart that breaks for you I'm coming home tomorrow Though you're not lying next to me I hear your song that calls to me I'm coming home tomorrow Back in your arms     The summer's gone and I can see The season's end is set me free I'm coming home tomorrow Back in your arms ,  Tomorrow's just a dream I can't detain It's like a fall I can't contain And though it seems so far away It's just a day a lonely day away    Tomorrow's just a dream I can't detain It's like a fall I can't contain And though it seems so far away It's just a day a lonely day away   It's like a dream I can't detain It's like a fall I can't contain And though it seems so far away It's just a day a lonely day away
Susan Fassbender,Merry-go-round,130.627,-10.002,0.485,1,If you ain't got two kids by 21 You're probably gonna die alone. Least that's what tradition told you. And it don't matter if you don't believe Come Sunday morning you best be there in the front row like you're supposed to.    We think the first time's good enough. So we hold on to high school love. Sayin' we won't end up like our parents. Tiny little boxes in a row. Ain't what you want it's what you know. Just happy in the shoes you're wearin'. Same checks we're always cashin' to buy a little more distraction.,  Mama's hooked on Mary Kay. Brother's hooked on Mary Jane. Daddy's hooked on Mary two doors down. Mary Mary quite contrary. We get bored so we get married Just like dust we settle in this town. On this broken merry go 'round and 'round and 'round we go Where it stops nobody knows and it ain't slowin' down. This merry go 'round.   'Cause mama's hooked on Mary Kay. Brother's hooked on Mary Jane. Daddy's hooked on Mary two doors down. Mary Mary quite contrary. We get bored so we get married. Just like dust we settle in this town. On this broken merry go 'round and 'round and 'round we go Where it stops nobody knows and it ain't slowin' down. This merry go 'round.
The Raphaels,Old Country Country,158.567,-5.024,0.757,20,   Back on the coast of Wales to trace my people  I came upon a tombstone with my name  And as I lay down my rose  I knew I was not alone  Red hair and green eyes were watchin' me  She took me to her home to play her sweet music  And sitting by her fire I took her in  She was singin' soft and low  I heard an echo in my soul  Like something I had left here a long time ago,   In the old country Fiddle and a fife  Songs about love songs about life  In the old country country  Like the blood in my veins  Thunder in the meadow  Like the lightning on the plains  On the plains  She took me by the hand to see the great churches  And the taverns where the old men sit and lie  And it warmed me to my bones  Like a photograph of home  That some things are the same  No matter where you go     In the old country  Fiddle and a fife  Songs about love songs about life  In the old country country  Like the blood in my veins Thunder in the meadow  Lightning on the plains  On the plains  Li li li la la la li li li li li li Li li li la la la li li li li li li  
The Raphaels,Private Battlefield,95.245,-7.175,0.387,20,   Hanging here on your barbed wire  In surrender to the cause of your desire   If making love is making war  I wonder who I'm fighting for     There's no use in me pretending I'm not scared  You caught me cold and unaware  But I pray someday that peace may reign  On our private battlefield   If making love is making war  I wonder who I'm fighting for  But my wounds will heal on our private battlefield  I thought that you were on my side  Now I need a place to hide ,  'Till the dust has cleared on our private battlefield  La da da da   There's the dream and there's the truth  There's a question and the proof  Time to fight time to lie down and call a truce  We all believe we have a cause  We put our trust in faith and law  'Till we find out in the end that no one wins but...   Making love is making war  I wonder who I'm fighting for  But my wounds will heal on our private battlefield  I thought that you were on my side  Now I need a place to hide  'Till the dust has cleared on our private battlefield  La da da mmm 
The Raphaels,Shattered Cross,124.615,-8.762,0.625,20,   Your life won't amount to a bottle of smoke  No you never make deals with a guy named doc   Don't bring me your tales of temptation and loss  The rags of your dreams your shattered cross ,No you don't mess around with a man in black  You don't fool around with a woman in red  You wake up alone in a cold barren bed  She'll empty your pockets and rip out your heart  And leave you with ruins of a life torn apart    No you don't fool around with a woman in red  You never make deals with a guy named Doc  You'll have a gun in your hands by 12 o'clock  And if the sodium lights with your heart in your throat
The Raphaels,Simple Man,131.42,-6.244,0.8009999999999999,20,   I hear the whispers behind my back  I'm trying hard but things look black   I'm a simple man had a simple plan  I got a complicated life     That lets a simple man lead a complicated life  I take one step forward it's like two steps back  I may be weary but my soul's intact  Forever chasing what I can't reach  Forever pacing life's stony beach ,  I'm a simple man want a simple life  I want a paid up home I want a faithful wife  I don't need much money to keep me free  Just need the love of you for me  I'm a simple man had a simple plan  I got a complicated life   Ain't got no time to call my own  I'm wearing out my telephone 
The Raphaels,Supernatural,168.93200000000004,-7.68,0.6970000000000001,20,    I'm a snake handler from the mountains  Sing them rattlers off to sleep yeah  Ooh if my baby she needs healing  No fever too hot no cut too deep  Go with you anyway the wind blows  Straight through the fire into the unknown  Follow the feelings 'cause I know      I'm a rain maker in the desert  Dance and I coax those clouds to cry  Put the bloom back in baby's meadow  And I I flood the faith flood the faith back into your eyes  Go with you anyway the wind blows  Straight through the fire into the unknown  Follow the feelings 'cause I know ,  It's supernatural supernatural   It's supernatural supernatural 
The Raphaels,Too Many Ghosts,143.89600000000004,-5.944,0.784,20,   Time to pay the piper time to call in a marker  Time to cough it up  The last thing on my mind  Was another shot at love       I left them off at a bus stop  Along the coast   You brushed past from nowhere  And you sat right up front with me    Forgiveness or forgetfulness  It's all the same to me   And as I stare into her eyes  And press her in my arms  I look over her shoulder  And there my demons are,  Too many too many too many ghosts  One too many ghosts to fall in love   Avarice and drunkenness  Pride and infidelity    Too many too many too many ghosts  One too many ghosts to fall in  Too many too many too many ghosts  One too many ghosts to fall in love  I took my new love out for a ride  Along the North Sea 
The Raphaels,Toujour Aimez,116.558,-10.148,0.358,20,"   We bought some chocolates and some cheap champagne  And caught a taxi in the pouring rain I told her that I loved her long tan legs  She looked confused and said ""bien sûr"" ...and offered me a cigarette      Woke up alone; a note beside my head  And perfume samples scattered round my bed ",  Toujours aimez  What the hell's she tryin' to say  Sounds good ok  My life was going nowhere anyway   Toujours aimez  Toujours aimez     Toujours aimez  What the hell's she tryin' to say  Sounds good ok  My life was going nowhere anyway   Do do do do do do do do do Do do do do do do do Do do do do do do do do do Do do do do do do do 
The Whitlams,End of Your World,174.215,-6.88,0.6559999999999999,3,   Dares to make a sound  I said well ain't that the way  That you like it   Well I know with all the plans we had it was gonna be hard to succeed  But harder than any of that is sitting here watching you bleed  ,  You're on a plane to the end of your world  You're going down down down It's one hell of a way to go out   Yeah and all around it's comin' down  You feel the winter it's setting in    You're on a plane to the end of your world  You're going down down down  It's one hell of a way to go out    Well you know it's so quiet here  It's like a country town Where all the drama's gone  It's left far behind and now there's only piece of mind 
The Whitlams,Following My Own Tracks,174.674,-5.573,0.938,3,   I don't think I wanna know   It's over-said but understated just how hard it can be  Hey I think I've seen this road before  And it's so hard to believe  I'd be back this way again after I told myself to leave   You never said that it was gonna be easy  But I didn't know just how hard it would be    But if you do it well  You can find heaven if you can handle hell  It's all part of understanding just how strange life can be  Living a lie becomes so easy but now ,   I go 'round and 'round  I'm lost and found  I'm never happy in the middle I've gotta be up or down  Just when I think that I've found level ground  I turn around and destroy all of the life I've found   Well self-destruction's kinda dumb 
The Whitlams,Hollow Log,113.467,-8.82,0.84,3,    He loves the city lights the circus and the sound  He loves the buildings and the holes in the ground  He plays and bounces 'round until he sees  The moon go down  Then back home again he hops  ,  Oh hollow log hollow log  He loves his hollow log  Living on his own  No hot water and no telephone  
The Whitlams,Pass the Flagon,123.3,-6.893,0.733,3,   It don't taste bad for such cheap wine  And now the only thing left to forget  Is that picture of her   Well I awake and everything's bright  Oh my eyes they can't adjust  To the morning light ,   My body's floatin' up in the stars  The alcohol seems to cleanse the scars  As another bottle hits the ground  I feel as empty as it sounds   So pass the flagon down the line     My body's achin' with the cold  I feel about a hundred years old  So I stagger down to the D.S.S  To try to get myself a counter cheque  But an hour in line's an hour of wasted time  And I want to break their necks 
The Whitlams,Shining,91.321,-6.8279999999999985,0.8690000000000001,3,   I can see it shinin'  It's coming for me comin' out of the night  Everything is hummin' it's scarin' me now  It ain't feelin' right   Think I might just hide a while wait for the night to return  Dark and cold and lonely  Is how I feel and it feels nice  Don't want any company it just wouldn't feel right   I used to be so happy I could smile  And everything seemed to work out  Now my eyes are starting to close down  I can see you again in my dreams  You're starring my lost and lonely friend  We used to have such good times  Why did you leave before our time was through?   Everything looks pretty we're far from the city  And I'm holding you in my arms  You feel so alive and so do I ,I used to be so happy I could smile  And everything seemed to work out  Now my eyes are starting to close down  I can see you again in my dreams  You're starring my lost and lonely friend  We used to have such good times  Why did you leave before our time was through?   Everything looks pretty we're far from the city  And I'm holding you in my arms  You feel so alive and so do I  Isn't it a pity that soon I'll wake and soon I'll cry   I can't stop reminiscing about what is missing in my life  I'm scared of everything  I got nothing to hold onto  If I believed in God then maybe I could give myself up too   But I'm not too sure about the after-life  So I'm just gonna go on dreaming of you
The Whitlams,You don't even know my name,172.113,-13.099,0.324,3,   You know I follow you  Wherever you go  Hoping one day  Things might change,    Maybe someday you will notice me  And this won't be just a game   You know I've seen every show  You've ever done    Maybe Monday hopefully someday  Yeah all my luck will change  'Til then I'll just follow you  Wherever you go 
Viro the Virus,Exscape,175.99,-13.961,0.54,21,   Yo they say you need to get a job nigga Quit trying to just rhyme to get by nigga I'm like maybe you got a point but definitely I've got a joint To smoke and that new joint I just wrote that's dope boy I'm just hoping to stay afloat And avoid having my life demoted to a joke So I smoke and write rhymes to cope Though life blocks my blow I keep the prize in my scope And keep charging through Without making music my everyday would be nothing new And the sad reality I've run into is on the real There really ain't nothing else I can do Other then bagging up hoodrats there's nothing I'm good at So fuck a job app I just rap And fight to make it out the matrix Prisoner to my vice and can't escape it     They say love conquers all It can launch you skyhigh either or cause your downfall And cause the tears to storm like a downpour Transform your outlook make you frown more When the lines get blurred between love and war Find yourself wondering what you're loving for Such a shady thing this lovegame Put a pain in your brain that remains like a bloodstain Put a scar on your heart And when your heart is scarred it's darn hard to keep from falling apart So every relationship that I spark Already gets off on the wrong foot from the start Damn you see I can't take the loneliness So getting spilled when they approach I don't resist Just pray she leads me out the matrix Prisoner to my vice and can't escape it     Hey yo I miss her when I'm not with her Please believe she be the key piece to complete my picture Every morning begins when I get up and twist her Backwoods Peach White Owl or Sweet Swisher Time flies when you're high On the couch thinking bout how time flies That's why I've mastered procrastination And at times I lack drive and motivation So unpatient but that's just me ain't gon change it Weed is what I maintain with And though it was my gateway to different trips I don't forget my first love is twisting spliffs Married to Mary Jane when life makes me insane She carries the weight of pain yeah Help me make it out the matrix Prisoner to my vice and can't escape it   [hook] It is telling me that I cannot escape It is telling me that I cannot forget Just like a broken record Repeating it to me You're getting my attention It makes me weary    It is telling me that I cannot escape It is telling me that I cannot forget Just like a broken record Repeating it to me You're getting my attention It makes me weary  ,  It is telling me that I cannot escape It is telling me that I cannot forget Just like a broken record Repeating it to me You're getting my attention It makes me weary    
